,epoch,train_loss,val_loss
0,1.0,37.65349916552725,0.2624809671532024
1,2.0,0.1764918262900611,0.12201147661967711
2,3.0,0.10066395520651147,0.07931953675367616
3,4.0,0.0700508285132859,0.05500746376135133
4,5.0,0.051009272794552175,0.044224079393527724
5,6.0,0.03806216512931141,0.031426355767656455
6,7.0,0.03040694161355948,0.027006260957568883
7,8.0,0.027217209919804503,0.0246750837022608
8,9.0,0.024451332974157143,0.025029373660006307
9,10.0,0.02286599829664778,0.02126285991716114
10,11.0,0.02204555580449038,0.021764051490886643
11,12.0,0.021370118774232352,0.021820161914960903
12,13.0,0.020264176607531634,0.01922856926579367
13,14.0,0.020391575255910094,0.020317046979272908
14,15.0,0.019342608117358946,0.017849810345267707
15,16.0,0.019105738679301522,0.017793542646210303
16,17.0,0.0186017440525468,0.019720434431325307
17,18.0,0.018142786995424823,0.019611506316472183
18,19.0,0.017830646825909072,0.017972255769101057
19,20.0,0.01822013982434037,0.019848155010152947
20,21.0,0.017372620850518678,0.020282264951277863
21,22.0,0.016774592878247955,0.016228978090326893
22,23.0,0.01754644015984919,0.01785864605653015
23,24.0,0.016533905742520293,0.01578739807009697
24,25.0,0.01621338624416696,0.019934087441387503
25,26.0,0.01657745223925996,0.019557720778340643
26,27.0,0.016026380690340677,0.015524232891303572
27,28.0,0.015875950051039863,0.015562830154191364
28,29.0,0.01594250523372127,0.020139266110279344
29,30.0,0.01569538254188072,0.018976860408755868
30,31.0,0.015300647160962133,0.015308083915574984
31,32.0,0.01513123256861334,0.016141145926138217
32,33.0,0.0151845567538271,0.019132335907356305
33,34.0,0.01484885680025466,0.014826471468603069
34,35.0,0.014853872881725294,0.015091258075765588
35,36.0,0.015735162696367513,0.01452075354966589
36,37.0,0.015137870510170983,0.014473812078887765
37,38.0,0.014770642383427544,0.016543348802422937
38,39.0,0.014627368309580332,0.01698229280723767
39,40.0,0.014850887797512717,0.017304194693199614
40,41.0,0.014353885421640643,0.014960377434776588
41,42.0,0.014425717188876785,0.014020140265876597
42,43.0,0.014424137362262031,0.014109556114470416
43,44.0,0.014576857575160727,0.015275174692611802
44,45.0,0.014314489396004316,0.019145459444685417
45,46.0,0.01418660983769883,0.017836420602080495
46,47.0,0.01397550496699756,0.014468114281242544
47,48.0,0.013915941311255746,0.013903837909244678
48,49.0,0.014027511731859085,0.014221412127583542
49,50.0,0.013898407743238894,0.013198310183361173
50,51.0,0.014016980744110277,0.013800326197154142
51,52.0,0.013510071081467546,0.017493617449971764
52,53.0,0.013606042166142479,0.012822953958741643
53,54.0,0.013849565399686244,0.014519014747136018
54,55.0,0.013043014482884415,0.013536610450087623
55,56.0,0.013101314982306966,0.014110143643549898
56,57.0,0.013556469333177123,0.01828446179120378
57,58.0,0.013111648364708973,0.012441432042132047
58,59.0,0.013268303187957093,0.012154683089730415
59,60.0,0.012805221331313343,0.01641421884467656
60,61.0,0.012925563712165076,0.012908322110094808
61,62.0,0.012350810033402137,0.012679703918878328
62,63.0,0.012597379893034335,0.013957614855925468
63,64.0,0.012103104108458137,0.011337933907369998
64,65.0,0.012520596464890383,0.012812409312887626
65,66.0,0.011897616105593424,0.011769242817535996
66,67.0,0.01198872532398602,0.014619461193003438
67,68.0,0.011430984204126,0.010937135569243268
68,69.0,0.011420539346983588,0.012178642283701762
69,70.0,0.01157067507257504,0.011094063173302195
70,71.0,0.01143984088986671,0.01013437200718644
71,72.0,0.010752200690425201,0.014041716410693798
72,73.0,0.010599711589158893,0.010029575757851655
73,74.0,0.010716635168497997,0.013683351171626286
74,75.0,0.010245497163850814,0.009372297649017789
75,76.0,0.010093884716264767,0.009626255609857087
76,77.0,0.009758959316953957,0.009516313210637731
77,78.0,0.009457576312011613,0.009490232933735982
78,79.0,0.009381398875341724,0.01088329181921753
79,80.0,0.009498885638544313,0.00861915598136627
80,81.0,0.008751500127855914,0.008152201534672218
81,82.0,0.008712588249388064,0.009774147283116525
82,83.0,0.00850317091374707,0.008804796178909865
83,84.0,0.008379292689209148,0.00867395188278434
84,85.0,0.008094012969397837,0.007569335748187521
85,86.0,0.008213410993636424,0.008108932287855582
86,87.0,0.007982849287668523,0.010999353077601302
87,88.0,0.007619979081775329,0.008819668223573402
88,89.0,0.00737356928908662,0.007210234402340244
89,90.0,0.007638133716579104,0.009048498201776634
90,91.0,0.007245197170366899,0.007131929107179696
91,92.0,0.006949280002762409,0.006755446566438133
92,93.0,0.007113629649958841,0.006880373990332539
93,94.0,0.0067725681692978315,0.008793413554402914
94,95.0,0.006635141948724415,0.00784186973575164
95,96.0,0.006478165419393328,0.008050236374732445
96,97.0,0.006584746358720095,0.006619461354884234
97,98.0,0.006274378901632193,0.00925913094966249
98,99.0,0.00640158421939205,0.006598132755607366
99,100.0,0.0062044648871180195,0.006612085563723336
